X,CH1,
Second,Volt,
6.3719995e-02,1.12000e-02,
6.3739993e-02,1.12000e-02,
6.3759997e-02,1.12000e-02,
6.3779995e-02,1.12000e-02,
6.3800000e-02,1.12000e-02,
6.3819997e-02,1.12000e-02,
6.3839994e-02,1.12000e-02,
6.3859999e-02,1.04000e-02,
6.3879997e-02,9.60000e-03,
6.3899994e-02,9.60000e-03,
6.3919999e-02,9.60000e-03,
6.3939996e-02,1.04000e-02,
6.3959993e-02,9.60000e-03,
6.3979998e-02,1.04000e-02,
6.3999996e-02,1.04000e-02,
6.4019993e-02,1.04000e-02,
6.4039998e-02,1.04000e-02,
6.4059995e-02,1.04000e-02,
6.4080000e-02,9.60000e-03,
6.4099997e-02,9.60000e-03,
6.4119995e-02,8.80000e-03,
6.4139999e-02,8.80000e-03,
6.4159997e-02,8.80000e-03,
6.4179994e-02,8.00000e-03,
6.4199999e-02,8.00000e-03,
6.4219996e-02,8.80000e-03,
6.4239994e-02,8.00000e-03,
6.4259999e-02,8.00000e-03,
6.4279996e-02,8.80000e-03,
6.4299993e-02,8.80000e-03,
6.4319998e-02,8.00000e-03,
6.4339995e-02,8.00000e-03,
6.4359993e-02,7.20000e-03,
6.4379998e-02,7.20000e-03,
6.4399995e-02,7.20000e-03,
6.4420000e-02,6.40000e-03,
6.4439997e-02,5.60000e-03,
6.4459994e-02,5.60000e-03,
6.4479999e-02,5.60000e-03,
6.4499997e-02,5.60000e-03,
6.4519994e-02,6.40000e-03,
6.4539999e-02,6.40000e-03,
6.4559996e-02,5.60000e-03,
6.4579993e-02,5.60000e-03,
6.4599998e-02,5.60000e-03,
6.4619996e-02,5.60000e-03,
6.4639993e-02,5.60000e-03,
6.4659998e-02,4.80000e-03,
6.4679995e-02,4.80000e-03,
6.4699993e-02,5.60000e-03,
6.4719997e-02,5.60000e-03,
6.4739995e-02,4.80000e-03,
6.4760000e-02,4.80000e-03,
6.4779997e-02,4.80000e-03,
6.4799994e-02,4.80000e-03,
6.4819999e-02,4.00000e-03,
6.4839996e-02,4.80000e-03,
6.4859994e-02,4.80000e-03,
6.4879999e-02,5.60000e-03,
6.4899996e-02,4.80000e-03,
6.4919993e-02,5.60000e-03,
6.4939998e-02,5.60000e-03,
6.4959995e-02,5.60000e-03,
6.4979993e-02,5.60000e-03,
6.4999998e-02,6.40000e-03,
6.5019995e-02,6.40000e-03,
6.5040000e-02,7.20000e-03,
6.5059997e-02,7.20000e-03,
6.5079994e-02,7.20000e-03,
6.5099999e-02,6.40000e-03,
6.5119997e-02,7.20000e-03,
6.5139994e-02,6.40000e-03,
6.5159999e-02,6.40000e-03,
6.5179996e-02,5.60000e-03,
6.5199994e-02,5.60000e-03,
6.5219998e-02,5.60000e-03,
6.5239996e-02,5.60000e-03,
6.5259993e-02,6.40000e-03,
6.5279998e-02,7.20000e-03,
6.5299995e-02,7.20000e-03,
6.5319993e-02,7.20000e-03,
6.5339997e-02,8.00000e-03,
6.5359995e-02,8.80000e-03,
6.5380000e-02,8.80000e-03,
6.5399997e-02,8.80000e-03,
6.5419994e-02,8.80000e-03,
6.5439999e-02,8.80000e-03,
6.5459996e-02,8.00000e-03,
6.5479994e-02,8.80000e-03,
6.5499999e-02,8.00000e-03,
6.5519996e-02,8.80000e-03,
6.5539993e-02,8.80000e-03,
6.5559998e-02,8.80000e-03,
6.5579996e-02,9.60000e-03,
6.5599993e-02,8.80000e-03,
6.5619998e-02,9.60000e-03,
6.5639995e-02,9.60000e-03,
6.5660000e-02,9.60000e-03,
6.5679997e-02,9.60000e-03,
6.5699995e-02,9.60000e-03,
6.5719999e-02,9.60000e-03,
6.5739997e-02,9.60000e-03,
6.5759994e-02,1.04000e-02,
6.5779999e-02,1.04000e-02,
6.5799996e-02,1.12000e-02,
6.5819994e-02,1.12000e-02,
6.5839998e-02,1.12000e-02,
6.5859996e-02,1.12000e-02,
6.5879993e-02,1.04000e-02,
6.5899998e-02,1.12000e-02,
6.5919995e-02,1.20000e-02,
6.5939993e-02,1.12000e-02,
6.5959997e-02,1.12000e-02,
6.5979995e-02,1.04000e-02,
6.6000000e-02,1.12000e-02,
6.6019997e-02,1.04000e-02,
6.6039994e-02,1.04000e-02,
6.6059999e-02,1.12000e-02,
6.6079997e-02,1.12000e-02,
6.6099994e-02,1.20000e-02,
6.6119999e-02,1.20000e-02,
6.6139996e-02,1.20000e-02,
6.6159993e-02,1.20000e-02,
6.6179998e-02,1.20000e-02,
6.6199996e-02,1.20000e-02,
6.6219993e-02,1.12000e-02,
6.6239998e-02,1.12000e-02,
6.6259995e-02,1.12000e-02,
6.6279992e-02,1.12000e-02,
6.6299997e-02,1.12000e-02,
6.6319995e-02,1.12000e-02,
6.6339999e-02,1.12000e-02,
6.6359997e-02,1.12000e-02,
6.6379994e-02,1.04000e-02,
6.6399999e-02,1.12000e-02,
6.6419996e-02,1.04000e-02,
6.6439994e-02,1.12000e-02,
6.6459998e-02,1.12000e-02,
6.6479996e-02,1.04000e-02,
6.6499993e-02,1.04000e-02,
6.6519998e-02,1.04000e-02,
6.6539995e-02,9.60000e-03,
6.6559993e-02,9.60000e-03,
6.6579998e-02,1.04000e-02,
6.6599995e-02,9.60000e-03,
6.6620000e-02,1.04000e-02,
6.6639997e-02,9.60000e-03,
6.6659994e-02,1.04000e-02,
6.6679999e-02,9.60000e-03,
6.6699997e-02,9.60000e-03,
6.6719994e-02,9.60000e-03,
6.6739999e-02,9.60000e-03,
6.6759996e-02,8.80000e-03,
6.6779993e-02,8.80000e-03,
6.6799998e-02,8.80000e-03,
6.6819996e-02,8.80000e-03,
6.6839993e-02,8.80000e-03,
6.6859998e-02,8.80000e-03,
6.6879995e-02,8.80000e-03,
6.6899993e-02,8.80000e-03,
6.6919997e-02,8.80000e-03,
6.6939995e-02,8.00000e-03,
6.6960000e-02,8.80000e-03,
6.6979997e-02,8.00000e-03,
6.6999994e-02,8.00000e-03,
6.7019999e-02,8.00000e-03,
6.7039996e-02,8.00000e-03,
6.7059994e-02,8.00000e-03,
6.7079999e-02,7.20000e-03,
6.7099996e-02,7.20000e-03,
6.7119993e-02,7.20000e-03,
6.7139998e-02,6.40000e-03,
6.7159995e-02,6.40000e-03,
6.7179993e-02,6.40000e-03,
6.7199998e-02,6.40000e-03,
6.7219995e-02,6.40000e-03,
6.7240000e-02,5.60000e-03,
6.7259997e-02,6.40000e-03,
6.7279994e-02,6.40000e-03,
6.7299999e-02,6.40000e-03,
6.7319997e-02,6.40000e-03,
6.7339994e-02,6.40000e-03,
6.7359999e-02,6.40000e-03,
6.7379996e-02,5.60000e-03,
6.7399994e-02,5.60000e-03,
6.7419998e-02,5.60000e-03,
6.7439996e-02,5.60000e-03,
6.7459993e-02,5.60000e-03,
6.7479998e-02,5.60000e-03,
6.7499995e-02,6.40000e-03,
6.7519993e-02,5.60000e-03,
6.7539997e-02,5.60000e-03,
6.7559995e-02,6.40000e-03,
6.7580000e-02,5.60000e-03,
6.7599997e-02,6.40000e-03,
6.7619994e-02,7.20000e-03,
6.7639999e-02,6.40000e-03,
6.7659996e-02,6.40000e-03,
6.7679994e-02,6.40000e-03,
6.7699999e-02,5.60000e-03,
6.7719996e-02,5.60000e-03,
6.7739993e-02,5.60000e-03,
6.7759998e-02,5.60000e-03,
6.7779996e-02,5.60000e-03,
6.7799993e-02,5.60000e-03,
6.7819998e-02,6.40000e-03,
6.7839995e-02,6.40000e-03,
6.7860000e-02,7.20000e-03,
6.7879997e-02,7.20000e-03,
6.7899995e-02,7.20000e-03,
6.7919999e-02,7.20000e-03,
6.7939997e-02,6.40000e-03,
6.7959994e-02,6.40000e-03,
6.7979999e-02,7.20000e-03,
6.7999996e-02,7.20000e-03,
6.8019994e-02,6.40000e-03,
6.8039998e-02,6.40000e-03,
6.8059996e-02,7.20000e-03,
6.8079993e-02,7.20000e-03,
6.8099998e-02,7.20000e-03,
6.8119995e-02,7.20000e-03,
6.8139993e-02,8.00000e-03,
6.8159997e-02,8.00000e-03,
6.8179995e-02,8.00000e-03,
6.8200000e-02,8.00000e-03,
6.8219997e-02,8.80000e-03,
6.8239994e-02,8.80000e-03,
6.8259999e-02,8.00000e-03,
6.8279997e-02,8.80000e-03,
6.8299994e-02,8.80000e-03,
6.8319999e-02,8.80000e-03,
6.8339996e-02,8.00000e-03,
6.8359993e-02,8.80000e-03,
6.8379998e-02,8.00000e-03,
6.8399996e-02,8.80000e-03,
6.8419993e-02,8.80000e-03,
6.8439998e-02,9.60000e-03,
6.8459995e-02,8.80000e-03,
6.8479992e-02,9.60000e-03,
6.8499997e-02,9.60000e-03,
6.8519995e-02,1.04000e-02,
6.8539999e-02,1.12000e-02,
6.8559997e-02,1.12000e-02,
6.8579994e-02,1.12000e-02,
6.8599999e-02,1.12000e-02,
6.8619996e-02,1.04000e-02,
6.8639994e-02,1.04000e-02,
6.8659998e-02,1.04000e-02,
6.8679996e-02,1.04000e-02,
6.8699993e-02,1.12000e-02,
6.8719998e-02,1.12000e-02,
6.8739995e-02,1.12000e-02,
6.8759993e-02,1.12000e-02,
6.8779998e-02,1.20000e-02,
6.8799995e-02,1.12000e-02,
6.8820000e-02,1.20000e-02,
6.8839997e-02,1.12000e-02,
6.8859994e-02,1.12000e-02,
6.8879999e-02,1.12000e-02,
6.8899997e-02,1.20000e-02,
6.8919994e-02,1.12000e-02,
6.8939999e-02,1.12000e-02,
6.8959996e-02,1.12000e-02,
6.8979993e-02,1.12000e-02,
6.8999998e-02,1.12000e-02,
6.9019996e-02,1.12000e-02,
6.9039993e-02,1.12000e-02,
6.9059998e-02,1.20000e-02,
6.9079995e-02,1.12000e-02,
6.9099993e-02,1.12000e-02,
6.9119997e-02,1.12000e-02,
6.9139995e-02,1.12000e-02,
6.9159999e-02,1.12000e-02,
6.9179997e-02,1.12000e-02,
6.9199994e-02,1.12000e-02,
6.9219999e-02,1.12000e-02,
6.9239996e-02,1.12000e-02,
6.9259994e-02,1.12000e-02,
6.9279999e-02,1.12000e-02,
6.9299996e-02,1.04000e-02,
6.9319993e-02,1.04000e-02,
6.9339998e-02,1.04000e-02,
6.9359995e-02,1.04000e-02,
6.9379993e-02,9.60000e-03,
6.9399998e-02,9.60000e-03,
6.9419995e-02,8.80000e-03,
6.9440000e-02,9.60000e-03,
6.9459997e-02,8.80000e-03,
6.9479994e-02,9.60000e-03,
6.9499999e-02,9.60000e-03,
6.9519997e-02,9.60000e-03,
6.9539994e-02,9.60000e-03,
6.9559999e-02,9.60000e-03,
6.9579996e-02,8.80000e-03,
6.9599994e-02,8.80000e-03,
6.9619998e-02,9.60000e-03,
6.9639996e-02,8.80000e-03,
6.9659993e-02,8.80000e-03,
6.9679998e-02,8.00000e-03,
6.9699995e-02,8.00000e-03,
6.9719993e-02,8.00000e-03,
6.9739997e-02,8.00000e-03,
6.9759995e-02,8.00000e-03,
6.9780000e-02,7.20000e-03,
6.9799997e-02,7.20000e-03,
6.9819994e-02,6.40000e-03,
6.9839999e-02,6.40000e-03,
6.9859996e-02,6.40000e-03,
6.9879994e-02,7.20000e-03,
6.9899999e-02,7.20000e-03,
6.9919996e-02,6.40000e-03,
6.9939993e-02,6.40000e-03,
6.9959998e-02,5.60000e-03,
6.9979995e-02,5.60000e-03,
6.9999993e-02,5.60000e-03,
7.0019998e-02,6.40000e-03,
7.0039995e-02,5.60000e-03,
7.0059992e-02,6.40000e-03,
7.0079997e-02,6.40000e-03,
7.0099995e-02,7.20000e-03,
7.0119999e-02,6.40000e-03,
7.0139997e-02,5.60000e-03,
7.0159994e-02,5.60000e-03,
7.0179999e-02,6.40000e-03,
7.0199996e-02,5.60000e-03,
7.0219994e-02,6.40000e-03,
7.0239998e-02,6.40000e-03,
7.0259996e-02,6.40000e-03,
7.0279993e-02,6.40000e-03,
7.0299998e-02,7.20000e-03,
7.0319995e-02,7.20000e-03,
7.0339993e-02,7.20000e-03,
7.0359997e-02,7.20000e-03,
7.0379995e-02,7.20000e-03,
7.0400000e-02,7.20000e-03,
7.0419997e-02,6.40000e-03,
7.0439994e-02,6.40000e-03,
7.0459999e-02,6.40000e-03,
7.0479997e-02,6.40000e-03,
7.0499994e-02,7.20000e-03,
7.0519999e-02,7.20000e-03,
7.0539996e-02,7.20000e-03,
7.0559993e-02,7.20000e-03,
7.0579998e-02,7.20000e-03,
7.0599996e-02,7.20000e-03,
7.0619993e-02,7.20000e-03,
7.0639998e-02,8.00000e-03,
7.0659995e-02,8.00000e-03,
7.0679992e-02,8.00000e-03,
7.0699997e-02,7.20000e-03,
7.0719995e-02,7.20000e-03,
7.0739999e-02,7.20000e-03,
7.0759997e-02,8.00000e-03,
7.0779994e-02,8.00000e-03,
7.0799999e-02,8.00000e-03,
7.0819996e-02,8.00000e-03,
7.0839994e-02,8.80000e-03,
7.0859998e-02,8.00000e-03,
7.0879996e-02,8.80000e-03,
7.0899993e-02,8.80000e-03,
7.0919998e-02,8.80000e-03,
7.0939995e-02,8.00000e-03,
7.0959993e-02,8.80000e-03,
7.0979998e-02,8.00000e-03,
7.0999995e-02,8.00000e-03,
7.1020000e-02,8.00000e-03,
7.1039997e-02,8.00000e-03,
7.1059994e-02,8.00000e-03,
7.1079999e-02,8.80000e-03,
7.1099997e-02,8.80000e-03,
7.1119994e-02,8.80000e-03,
7.1139999e-02,8.00000e-03,
7.1159996e-02,8.80000e-03,
7.1179993e-02,8.00000e-03,
7.1199998e-02,8.80000e-03,
7.1219996e-02,9.60000e-03,
7.1239993e-02,1.04000e-02,
7.1259998e-02,1.04000e-02,
7.1279995e-02,9.60000e-03,
7.1299993e-02,9.60000e-03,
7.1319997e-02,8.80000e-03,
7.1339995e-02,8.80000e-03,
7.1359999e-02,9.60000e-03,
7.1379997e-02,9.60000e-03,
7.1399994e-02,8.80000e-03,
7.1419999e-02,8.80000e-03,
7.1439996e-02,9.60000e-03,
7.1459994e-02,9.60000e-03,
7.1479999e-02,9.60000e-03,
7.1499996e-02,9.60000e-03,
7.1519993e-02,8.80000e-03,
7.1539998e-02,8.80000e-03,
7.1559995e-02,8.80000e-03,
7.1579993e-02,8.80000e-03,
7.1599998e-02,8.80000e-03,
7.1619995e-02,8.80000e-03,
7.1640000e-02,8.80000e-03,
7.1659997e-02,1.04000e-02,
7.1679994e-02,9.60000e-03,
7.1699999e-02,1.04000e-02,
7.1719997e-02,1.12000e-02,
7.1739994e-02,1.04000e-02,
7.1759999e-02,1.04000e-02,
7.1779996e-02,1.04000e-02,
7.1799994e-02,1.04000e-02,
7.1819998e-02,1.04000e-02,
7.1839996e-02,9.60000e-03,
7.1859993e-02,8.80000e-03,
7.1879998e-02,8.80000e-03,
7.1899995e-02,8.80000e-03,
7.1919993e-02,8.80000e-03,
7.1939997e-02,8.00000e-03,
7.1959995e-02,8.00000e-03,
7.1980000e-02,8.00000e-03,
7.1999997e-02,8.80000e-03,
7.2019994e-02,8.00000e-03,
7.2039999e-02,8.00000e-03,
7.2059996e-02,7.20000e-03,
7.2079994e-02,7.20000e-03,
7.2099999e-02,7.20000e-03,
7.2119996e-02,7.20000e-03,
7.2139993e-02,8.00000e-03,
7.2159998e-02,8.00000e-03,
7.2179995e-02,8.00000e-03,
7.2199993e-02,8.00000e-03,
7.2219998e-02,8.00000e-03,
7.2239995e-02,8.00000e-03,
7.2259992e-02,8.00000e-03,
7.2279997e-02,8.00000e-03,
7.2299995e-02,8.00000e-03,
7.2319999e-02,8.00000e-03,
7.2339997e-02,8.00000e-03,
7.2359994e-02,8.00000e-03,
7.2379999e-02,8.00000e-03,
7.2399996e-02,8.00000e-03,
7.2419994e-02,8.00000e-03,
7.2439998e-02,8.00000e-03,
7.2459996e-02,8.00000e-03,
7.2479993e-02,7.20000e-03,
7.2499998e-02,6.40000e-03,
7.2519995e-02,7.20000e-03,
7.2539993e-02,6.40000e-03,
7.2559997e-02,5.60000e-03,
7.2579995e-02,5.60000e-03,
7.2600000e-02,6.40000e-03,
7.2619997e-02,5.60000e-03,
7.2639994e-02,6.40000e-03,
7.2659999e-02,5.60000e-03,
7.2679996e-02,5.60000e-03,
7.2699994e-02,5.60000e-03,
7.2719999e-02,7.20000e-03,
7.2739996e-02,7.20000e-03,
7.2759993e-02,8.00000e-03,
7.2779998e-02,8.00000e-03,
7.2799996e-02,8.00000e-03,
7.2819993e-02,7.20000e-03,
7.2839998e-02,7.20000e-03,
7.2859995e-02,6.40000e-03,
7.2879992e-02,6.40000e-03,
7.2899997e-02,5.60000e-03,
7.2919995e-02,5.60000e-03,
7.2939999e-02,4.80000e-03,
7.2959997e-02,6.40000e-03,
7.2979994e-02,5.60000e-03,
7.2999999e-02,6.40000e-03,
7.3019996e-02,6.40000e-03,
7.3039994e-02,7.20000e-03,
7.3059998e-02,7.20000e-03,
7.3079996e-02,8.00000e-03,
7.3099993e-02,7.20000e-03,
7.3119998e-02,7.20000e-03,
7.3139995e-02,6.40000e-03,
7.3159993e-02,7.20000e-03,
7.3179998e-02,7.20000e-03,
7.3199995e-02,8.00000e-03,
7.3220000e-02,7.20000e-03,
7.3239997e-02,7.20000e-03,
7.3259994e-02,6.40000e-03,
7.3279999e-02,6.40000e-03,
7.3299997e-02,7.20000e-03,
7.3319994e-02,7.20000e-03,
7.3339999e-02,8.00000e-03,
7.3359996e-02,7.20000e-03,
7.3379993e-02,8.00000e-03,
7.3399998e-02,7.20000e-03,
7.3419996e-02,8.00000e-03,
7.3439993e-02,8.80000e-03,
7.3459998e-02,8.80000e-03,
7.3479995e-02,8.80000e-03,
7.3499992e-02,8.80000e-03,
7.3519997e-02,8.80000e-03,
7.3539995e-02,8.80000e-03,
7.3559999e-02,8.80000e-03,
7.3579997e-02,8.80000e-03,
7.3599994e-02,8.00000e-03,
7.3619999e-02,8.80000e-03,
7.3639996e-02,8.00000e-03,
7.3659994e-02,8.80000e-03,
7.3679999e-02,8.80000e-03,
7.3699996e-02,8.80000e-03,
7.3719993e-02,8.00000e-03,
7.3739998e-02,8.80000e-03,
7.3759995e-02,8.00000e-03,
7.3779993e-02,8.80000e-03,
7.3799998e-02,8.80000e-03,
7.3819995e-02,8.80000e-03,
7.3839992e-02,8.80000e-03,
7.3859997e-02,8.80000e-03,
7.3879994e-02,8.00000e-03,
7.3899999e-02,8.80000e-03,
7.3919997e-02,8.80000e-03,
7.3939994e-02,9.60000e-03,
7.3959999e-02,9.60000e-03,
7.3979996e-02,9.60000e-03,
7.3999994e-02,8.80000e-03,
7.4019998e-02,8.80000e-03,
7.4039996e-02,8.80000e-03,
7.4059993e-02,9.60000e-03,
7.4079998e-02,9.60000e-03,
7.4099995e-02,9.60000e-03,
7.4119993e-02,9.60000e-03,
7.4139997e-02,8.80000e-03,
7.4159995e-02,8.80000e-03,
7.4180000e-02,8.80000e-03,
7.4199997e-02,9.60000e-03,
7.4219994e-02,8.80000e-03,
7.4239999e-02,1.04000e-02,
7.4259996e-02,9.60000e-03,
7.4279994e-02,9.60000e-03,
7.4299999e-02,9.60000e-03,
7.4319996e-02,1.04000e-02,
7.4339993e-02,1.04000e-02,
7.4359998e-02,1.04000e-02,
7.4379995e-02,1.04000e-02,
7.4399993e-02,1.04000e-02,
7.4419998e-02,1.04000e-02,
7.4439995e-02,9.60000e-03,
7.4459992e-02,9.60000e-03,
7.4479997e-02,8.80000e-03,
7.4499995e-02,8.80000e-03,
7.4519999e-02,8.80000e-03,
7.4539997e-02,9.60000e-03,
7.4559994e-02,9.60000e-03,
7.4579999e-02,1.04000e-02,
7.4599996e-02,9.60000e-03,
7.4619994e-02,1.04000e-02,
7.4639998e-02,1.04000e-02,
7.4659996e-02,1.04000e-02,
7.4679993e-02,1.04000e-02,
7.4699998e-02,1.04000e-02,
7.4719995e-02,9.60000e-03,
7.4739993e-02,9.60000e-03,
7.4759997e-02,9.60000e-03,
7.4779995e-02,8.80000e-03,
7.4800000e-02,8.80000e-03,
7.4819997e-02,9.60000e-03,
7.4839994e-02,9.60000e-03,
7.4859999e-02,9.60000e-03,
7.4879996e-02,8.80000e-03,
7.4899994e-02,8.80000e-03,
7.4919999e-02,8.80000e-03,
7.4939996e-02,8.80000e-03,
7.4959993e-02,9.60000e-03,
7.4979998e-02,9.60000e-03,
7.4999996e-02,9.60000e-03,
7.5019993e-02,8.80000e-03,
7.5039998e-02,8.80000e-03,
7.5059995e-02,8.80000e-03,
7.5079992e-02,8.80000e-03,
7.5099997e-02,8.80000e-03,
7.5119995e-02,8.80000e-03,
7.5139999e-02,8.80000e-03,
7.5159997e-02,8.00000e-03,
7.5179994e-02,8.00000e-03,
7.5199999e-02,8.00000e-03,
7.5219996e-02,8.80000e-03,
7.5239994e-02,8.80000e-03,
7.5259998e-02,8.80000e-03,
7.5279996e-02,8.80000e-03,
7.5299993e-02,8.80000e-03,
7.5319998e-02,8.00000e-03,
7.5339995e-02,8.00000e-03,
7.5359993e-02,8.00000e-03,
7.5379997e-02,8.80000e-03,
7.5399995e-02,8.80000e-03,
7.5419992e-02,8.80000e-03,
7.5439997e-02,8.80000e-03,
7.5459994e-02,8.80000e-03,
7.5479999e-02,8.80000e-03,
7.5499997e-02,8.80000e-03,
7.5519994e-02,8.80000e-03,
7.5539999e-02,9.60000e-03,
7.5559996e-02,8.80000e-03,
7.5579993e-02,8.80000e-03,
7.5599998e-02,8.00000e-03,
7.5619996e-02,8.00000e-03,
7.5639993e-02,8.00000e-03,
7.5659998e-02,8.00000e-03,
7.5679995e-02,7.20000e-03,
7.5699992e-02,8.00000e-03,
7.5719997e-02,8.00000e-03,
7.5739995e-02,8.00000e-03,
7.5759999e-02,7.20000e-03,
7.5779997e-02,7.20000e-03,
7.5799994e-02,7.20000e-03,
7.5819999e-02,6.40000e-03,
7.5839996e-02,6.40000e-03,
7.5859994e-02,6.40000e-03,
7.5879999e-02,5.60000e-03,
7.5899996e-02,5.60000e-03,
7.5919993e-02,5.60000e-03,
7.5939998e-02,6.40000e-03,
7.5959995e-02,6.40000e-03,
7.5979993e-02,6.40000e-03,
7.5999998e-02,5.60000e-03,
7.6019995e-02,5.60000e-03,
7.6039992e-02,5.60000e-03,
7.6059997e-02,5.60000e-03,
7.6079994e-02,5.60000e-03,
7.6099999e-02,5.60000e-03,
7.6119997e-02,5.60000e-03,
7.6139994e-02,4.80000e-03,
7.6159999e-02,4.80000e-03,
7.6179996e-02,4.80000e-03,
7.6199993e-02,4.80000e-03,
7.6219998e-02,4.80000e-03,
7.6239996e-02,5.60000e-03,
7.6259993e-02,5.60000e-03,
7.6279998e-02,6.40000e-03,
7.6299995e-02,6.40000e-03,
7.6319993e-02,7.20000e-03,
7.6339997e-02,6.40000e-03,
7.6359995e-02,7.20000e-03,
7.6380000e-02,8.00000e-03,
7.6399997e-02,8.00000e-03,
7.6419994e-02,7.20000e-03,
7.6439999e-02,8.00000e-03,
7.6459996e-02,7.20000e-03,
7.6479994e-02,7.20000e-03,
7.6499999e-02,8.00000e-03,
7.6519996e-02,8.00000e-03,
7.6539993e-02,8.00000e-03,
7.6559998e-02,8.00000e-03,
7.6579995e-02,8.00000e-03,
7.6599993e-02,8.00000e-03,
7.6619998e-02,8.00000e-03,
7.6639995e-02,7.20000e-03,
7.6659992e-02,7.20000e-03,
7.6679997e-02,8.00000e-03,
7.6699995e-02,8.00000e-03,
7.6719999e-02,7.20000e-03,
7.6739997e-02,8.00000e-03,
7.6759994e-02,8.00000e-03,
7.6779999e-02,8.00000e-03,
7.6799996e-02,8.00000e-03,
7.6819994e-02,8.00000e-03,
7.6839998e-02,8.00000e-03,
7.6859996e-02,7.20000e-03,
7.6879993e-02,7.20000e-03,
7.6899998e-02,7.20000e-03,
7.6919995e-02,7.20000e-03,
7.6939993e-02,7.20000e-03,
7.6959997e-02,8.00000e-03,
7.6979995e-02,8.00000e-03,
7.7000000e-02,8.80000e-03,
7.7019997e-02,8.00000e-03,
7.7039994e-02,8.00000e-03,
7.7059999e-02,8.00000e-03,
7.7079996e-02,8.00000e-03,
7.7099994e-02,8.00000e-03,
7.7119999e-02,7.20000e-03,
7.7139996e-02,8.00000e-03,
7.7159993e-02,8.00000e-03,
7.7179998e-02,8.00000e-03,
7.7199996e-02,8.00000e-03,
7.7219993e-02,8.00000e-03,
7.7239998e-02,8.00000e-03,
7.7259995e-02,8.80000e-03,
7.7279992e-02,8.00000e-03,
7.7299997e-02,8.80000e-03,
7.7319995e-02,8.80000e-03,
7.7339999e-02,8.80000e-03,
7.7359997e-02,8.80000e-03,
7.7379994e-02,8.00000e-03,
7.7399999e-02,8.80000e-03,
7.7419996e-02,8.80000e-03,
7.7439994e-02,9.60000e-03,
7.7459998e-02,8.80000e-03,
7.7479996e-02,9.60000e-03,
7.7499993e-02,8.80000e-03,
7.7519998e-02,8.80000e-03,
7.7539995e-02,8.80000e-03,
7.7559993e-02,8.80000e-03,
7.7579997e-02,8.80000e-03,
7.7599995e-02,8.80000e-03,
7.7619992e-02,9.60000e-03,
7.7639997e-02,8.80000e-03,
7.7659994e-02,9.60000e-03,
7.7679999e-02,9.60000e-03,
7.7699997e-02,9.60000e-03,
7.7719994e-02,9.60000e-03,
7.7739999e-02,1.04000e-02,
7.7759996e-02,1.04000e-02,
7.7779993e-02,1.04000e-02,
7.7799998e-02,1.04000e-02,
7.7819996e-02,1.04000e-02,
7.7839993e-02,1.04000e-02,
7.7859998e-02,9.60000e-03,
7.7879995e-02,9.60000e-03,
7.7899992e-02,8.80000e-03,
7.7919997e-02,8.80000e-03,
7.7939995e-02,8.80000e-03,
7.7959999e-02,8.00000e-03,
7.7979997e-02,8.00000e-03,
7.7999994e-02,8.80000e-03,
7.8019999e-02,8.80000e-03,
7.8039996e-02,8.80000e-03,
7.8059994e-02,8.80000e-03,
7.8079998e-02,9.60000e-03,
7.8099996e-02,9.60000e-03,
7.8119993e-02,9.60000e-03,
7.8139998e-02,9.60000e-03,
7.8159995e-02,9.60000e-03,
7.8179993e-02,9.60000e-03,
7.8199998e-02,1.04000e-02,
7.8219995e-02,1.04000e-02,
7.8239992e-02,1.04000e-02,
7.8259997e-02,1.04000e-02,
7.8279994e-02,9.60000e-03,
7.8299999e-02,9.60000e-03,
7.8319997e-02,9.60000e-03,
7.8339994e-02,9.60000e-03,
7.8359999e-02,9.60000e-03,
7.8379996e-02,8.80000e-03,
7.8399993e-02,8.80000e-03,
7.8419998e-02,8.80000e-03,
7.8439996e-02,9.60000e-03,
7.8459993e-02,8.80000e-03,
7.8479998e-02,8.80000e-03,
7.8499995e-02,8.80000e-03,
7.8519993e-02,9.60000e-03,
7.8539997e-02,8.00000e-03,
7.8559995e-02,8.80000e-03,
7.8580000e-02,8.80000e-03,
7.8599997e-02,8.80000e-03,
7.8619994e-02,8.00000e-03,
7.8639999e-02,8.00000e-03,
7.8659996e-02,8.00000e-03,
7.8679994e-02,8.00000e-03,
7.8699999e-02,7.20000e-03,
7.8719996e-02,7.20000e-03,
7.8739993e-02,8.00000e-03,
7.8759998e-02,7.20000e-03,
7.8779995e-02,8.00000e-03,
7.8799993e-02,8.00000e-03,
7.8819998e-02,8.80000e-03,
7.8839995e-02,8.00000e-03,
7.8859992e-02,8.80000e-03,
7.8879997e-02,8.00000e-03,
7.8899994e-02,8.00000e-03,
7.8919999e-02,8.00000e-03,
7.8939997e-02,8.00000e-03,
7.8959994e-02,8.00000e-03,
7.8979999e-02,8.00000e-03,
7.8999996e-02,8.80000e-03,
7.9019994e-02,8.80000e-03,
7.9039998e-02,8.80000e-03,
7.9059996e-02,8.80000e-03,
7.9079993e-02,8.00000e-03,
7.9099998e-02,8.00000e-03,
7.9119995e-02,8.00000e-03,
7.9139993e-02,7.20000e-03,
7.9159997e-02,7.20000e-03,
7.9179995e-02,8.00000e-03,
7.9199992e-02,7.20000e-03,
7.9219997e-02,7.20000e-03,
